DateTime,Date,Time,Temperature (C),Humidity (%),Soil Moisture (%),Rain(%)
10-03-2023 23:30,10-03-2023,23:30:00,32,64,46,0
11-03-2023 00:00,11-03-2023,00:00:00,31,63,45,0
11-03-2023 00:30,11-03-2023,00:30:00,30,61,44,0
11-03-2023 01:00,11-03-2023,01:00:00,29,59,43,0
11-03-2023 01:30,11-03-2023,01:30:00,28,57,41,0
11-03-2023 02:00,11-03-2023,02:00:00,28,55,40,0
11-03-2023 02:30,11-03-2023,02:30:00,27,53,39,0
11-03-2023 03:00,11-03-2023,03:00:00,26,51,37,0
11-03-2023 03:30,11-03-2023,03:30:00,25,49,36,0
11-03-2023 04:00,11-03-2023,04:00:00,24,48,35,0
11-03-2023 04:30,11-03-2023,04:30:00,23,46,34,0
11-03-2023 05:00,11-03-2023,05:00:00,22,44,33,0
11-03-2023 05:30,11-03-2023,05:30:00,22,43,32,0
11-03-2023 06:00,11-03-2023,06:00:00,21,42,31,0
11-03-2023 06:30,11-03-2023,06:30:00,21,41,31,0
11-03-2023 07:00,11-03-2023,07:00:00,20,41,30,0
11-03-2023 07:30,11-03-2023,07:30:00,20,40,30,0
11-03-2023 08:00,11-03-2023,08:00:00,20,40,30,0
11-03-2023 08:30,11-03-2023,08:30:00,20,40,30,0
11-03-2023 09:00,11-03-2023,09:00:00,20,41,30,0
11-03-2023 09:30,11-03-2023,09:30:00,21,41,31,0
11-03-2023 10:00,11-03-2023,10:00:00,21,42,31,0
11-03-2023 10:30,11-03-2023,10:30:00,22,43,32,0
11-03-2023 11:00,11-03-2023,11:00:00,22,44,33,0
11-03-2023 11:30,11-03-2023,11:30:00,23,46,34,0
11-03-2023 12:00,11-03-2023,12:00:00,24,48,35,0
11-03-2023 12:30,11-03-2023,12:30:00,25,49,36,0
11-03-2023 13:00,11-03-2023,13:00:00,26,51,37,0
11-03-2023 13:30,11-03-2023,13:30:00,27,53,39,0
11-03-2023 14:00,11-03-2023,14:00:00,28,55,40,0
11-03-2023 14:30,11-03-2023,14:30:00,28,57,41,0
11-03-2023 15:00,11-03-2023,15:00:00,29,59,43,0
11-03-2023 15:30,11-03-2023,15:30:00,30,61,44,0
11-03-2023 16:00,11-03-2023,16:00:00,31,63,45,0
11-03-2023 16:30,11-03-2023,16:30:00,32,64,46,0
11-03-2023 17:00,11-03-2023,17:00:00,33,66,47,0
11-03-2023 17:30,11-03-2023,17:30:00,33,67,48,0
11-03-2023 18:00,11-03-2023,18:00:00,34,68,49,0
11-03-2023 18:30,11-03-2023,18:30:00,34,69,49,0
11-03-2023 19:00,11-03-2023,19:00:00,35,69,50,0
11-03-2023 19:30,11-03-2023,19:30:00,35,70,50,0
11-03-2023 20:00,11-03-2023,20:00:00,35,70,50,0
11-03-2023 20:30,11-03-2023,20:30:00,35,70,50,0
11-03-2023 21:00,11-03-2023,21:00:00,35,69,50,0
11-03-2023 21:30,11-03-2023,21:30:00,34,69,49,0
11-03-2023 22:00,11-03-2023,22:00:00,34,68,49,0
11-03-2023 22:30,11-03-2023,22:30:00,33,67,48,0
11-03-2023 23:00,11-03-2023,23:00:00,33,66,47,0
11-03-2023 23:30,11-03-2023,23:30:00,32,64,46,0
12-03-2023 00:00,12-03-2023,00:00:00,31,63,45,0
12-03-2023 00:30,12-03-2023,00:30:00,30,61,44,0
12-03-2023 01:00,12-03-2023,01:00:00,29,59,43,0
12-03-2023 01:30,12-03-2023,01:30:00,28,57,41,0
12-03-2023 02:00,12-03-2023,02:00:00,28,55,40,0
12-03-2023 02:30,12-03-2023,02:30:00,27,53,39,0
12-03-2023 03:00,12-03-2023,03:00:00,26,51,37,0
12-03-2023 03:30,12-03-2023,03:30:00,25,49,36,0
12-03-2023 04:00,12-03-2023,04:00:00,24,48,35,0
12-03-2023 04:30,12-03-2023,04:30:00,23,46,34,0
12-03-2023 05:00,12-03-2023,05:00:00,22,44,33,0
12-03-2023 05:30,12-03-2023,05:30:00,22,43,32,0
12-03-2023 06:00,12-03-2023,06:00:00,21,42,31,0
12-03-2023 06:30,12-03-2023,06:30:00,21,41,31,0
12-03-2023 07:00,12-03-2023,07:00:00,20,41,30,0
12-03-2023 07:30,12-03-2023,07:30:00,20,40,30,0
12-03-2023 08:00,12-03-2023,08:00:00,20,40,30,0
12-03-2023 08:30,12-03-2023,08:30:00,20,40,30,0
12-03-2023 09:00,12-03-2023,09:00:00,20,41,30,0
12-03-2023 09:30,12-03-2023,09:30:00,21,41,31,0
12-03-2023 10:00,12-03-2023,10:00:00,21,42,31,0
12-03-2023 10:30,12-03-2023,10:30:00,22,43,32,0
12-03-2023 11:00,12-03-2023,11:00:00,22,44,33,0
12-03-2023 11:30,12-03-2023,11:30:00,23,46,34,0
12-03-2023 12:00,12-03-2023,12:00:00,24,48,35,0
12-03-2023 12:30,12-03-2023,12:30:00,25,49,36,0
12-03-2023 13:00,12-03-2023,13:00:00,26,51,37,0
12-03-2023 13:30,12-03-2023,13:30:00,27,53,39,0
12-03-2023 14:00,12-03-2023,14:00:00,28,55,40,0
12-03-2023 14:30,12-03-2023,14:30:00,28,57,41,0
12-03-2023 15:00,12-03-2023,15:00:00,29,59,43,0
12-03-2023 15:30,12-03-2023,15:30:00,30,61,44,0
12-03-2023 16:00,12-03-2023,16:00:00,31,63,45,0
12-03-2023 16:30,12-03-2023,16:30:00,32,64,46,0
12-03-2023 17:00,12-03-2023,17:00:00,33,66,47,0
12-03-2023 17:30,12-03-2023,17:30:00,33,67,48,0
12-03-2023 18:00,12-03-2023,18:00:00,34,68,49,0
12-03-2023 18:30,12-03-2023,18:30:00,34,69,49,0
12-03-2023 19:00,12-03-2023,19:00:00,35,69,50,0
12-03-2023 19:30,12-03-2023,19:30:00,35,70,50,0
12-03-2023 20:00,12-03-2023,20:00:00,35,70,50,0
12-03-2023 20:30,12-03-2023,20:30:00,35,70,50,0
12-03-2023 21:00,12-03-2023,21:00:00,35,69,50,0
12-03-2023 21:30,12-03-2023,21:30:00,34,69,49,0
12-03-2023 22:00,12-03-2023,22:00:00,34,68,49,0
12-03-2023 22:30,12-03-2023,22:30:00,33,67,48,0
12-03-2023 23:00,12-03-2023,23:00:00,33,66,47,0
12-03-2023 23:30,12-03-2023,23:30:00,32,64,46,0
13-03-2023 00:00,13-03-2023,00:00:00,31,63,45,0
13-03-2023 00:30,13-03-2023,00:30:00,30,61,44,0
13-03-2023 01:00,13-03-2023,01:00:00,29,59,43,0
13-03-2023 01:30,13-03-2023,01:30:00,28,57,41,0
13-03-2023 02:00,13-03-2023,02:00:00,28,55,40,0
13-03-2023 02:30,13-03-2023,02:30:00,27,53,39,0
13-03-2023 03:00,13-03-2023,03:00:00,26,51,37,0
13-03-2023 03:30,13-03-2023,03:30:00,25,49,36,0
13-03-2023 04:00,13-03-2023,04:00:00,24,48,35,0
13-03-2023 04:30,13-03-2023,04:30:00,23,46,34,0
13-03-2023 05:00,13-03-2023,05:00:00,22,44,33,0
13-03-2023 05:30,13-03-2023,05:30:00,22,43,32,0
13-03-2023 06:00,13-03-2023,06:00:00,21,42,31,0
13-03-2023 06:30,13-03-2023,06:30:00,21,41,31,0
13-03-2023 07:00,13-03-2023,07:00:00,20,41,30,0
13-03-2023 07:30,13-03-2023,07:30:00,20,40,30,0
13-03-2023 08:00,13-03-2023,08:00:00,20,40,30,0
13-03-2023 08:30,13-03-2023,08:30:00,20,40,30,0
13-03-2023 09:00,13-03-2023,09:00:00,20,41,30,0
13-03-2023 09:30,13-03-2023,09:30:00,21,41,31,0
13-03-2023 10:00,13-03-2023,10:00:00,21,42,31,0
13-03-2023 10:30,13-03-2023,10:30:00,22,43,32,0
13-03-2023 11:00,13-03-2023,11:00:00,22,44,33,0
13-03-2023 11:30,13-03-2023,11:30:00,23,46,34,0
13-03-2023 12:00,13-03-2023,12:00:00,24,48,35,0
13-03-2023 12:30,13-03-2023,12:30:00,25,49,36,0
13-03-2023 13:00,13-03-2023,13:00:00,26,51,37,0
13-03-2023 13:30,13-03-2023,13:30:00,27,53,39,0
13-03-2023 14:00,13-03-2023,14:00:00,28,55,40,0
13-03-2023 14:30,13-03-2023,14:30:00,28,57,41,0
13-03-2023 15:00,13-03-2023,15:00:00,29,59,43,0
13-03-2023 15:30,13-03-2023,15:30:00,30,61,44,0
13-03-2023 16:00,13-03-2023,16:00:00,31,63,45,0
13-03-2023 16:30,13-03-2023,16:30:00,32,64,46,0
13-03-2023 17:00,13-03-2023,17:00:00,33,66,47,0
13-03-2023 17:30,13-03-2023,17:30:00,33,67,48,0
13-03-2023 18:00,13-03-2023,18:00:00,34,68,49,0
13-03-2023 18:30,13-03-2023,18:30:00,34,69,49,0
13-03-2023 19:00,13-03-2023,19:00:00,35,69,50,0
13-03-2023 19:30,13-03-2023,19:30:00,35,70,50,0
13-03-2023 20:00,13-03-2023,20:00:00,35,70,50,0
13-03-2023 20:30,13-03-2023,20:30:00,35,70,50,0
13-03-2023 21:00,13-03-2023,21:00:00,35,69,50,0
13-03-2023 21:30,13-03-2023,21:30:00,34,69,49,0
13-03-2023 22:00,13-03-2023,22:00:00,34,68,49,0
13-03-2023 22:30,13-03-2023,22:30:00,33,67,48,0
13-03-2023 23:00,13-03-2023,23:00:00,33,66,47,0
13-03-2023 23:30,13-03-2023,23:30:00,32,64,46,0
14-03-2023 00:00,14-03-2023,00:00:00,31,63,45,0
14-03-2023 00:30,14-03-2023,00:30:00,30,61,44,0
14-03-2023 01:00,14-03-2023,01:00:00,29,59,43,0
14-03-2023 01:30,14-03-2023,01:30:00,28,57,41,0
14-03-2023 02:00,14-03-2023,02:00:00,28,55,40,0
14-03-2023 02:30,14-03-2023,02:30:00,27,53,39,0
14-03-2023 03:00,14-03-2023,03:00:00,26,51,37,0
14-03-2023 03:30,14-03-2023,03:30:00,25,49,36,0
14-03-2023 04:00,14-03-2023,04:00:00,24,48,35,0
14-03-2023 04:30,14-03-2023,04:30:00,23,46,34,0
14-03-2023 05:00,14-03-2023,05:00:00,22,44,33,0
14-03-2023 05:30,14-03-2023,05:30:00,22,43,32,0
14-03-2023 06:00,14-03-2023,06:00:00,21,42,31,0
14-03-2023 06:30,14-03-2023,06:30:00,21,41,31,0
14-03-2023 07:00,14-03-2023,07:00:00,20,41,30,0
14-03-2023 07:30,14-03-2023,07:30:00,20,40,30,0
14-03-2023 08:00,14-03-2023,08:00:00,20,40,30,0
14-03-2023 08:30,14-03-2023,08:30:00,20,40,30,0
14-03-2023 09:00,14-03-2023,09:00:00,20,41,30,50
14-03-2023 09:30,14-03-2023,09:30:00,21,41,31,50
14-03-2023 10:00,14-03-2023,10:00:00,21,42,31,50
14-03-2023 10:30,14-03-2023,10:30:00,22,43,32,50
14-03-2023 11:00,14-03-2023,11:00:00,22,44,33,50
14-03-2023 11:30,14-03-2023,11:30:00,23,46,34,50
14-03-2023 12:00,14-03-2023,12:00:00,24,48,35,50
14-03-2023 12:30,14-03-2023,12:30:00,25,49,36,50
14-03-2023 13:00,14-03-2023,13:00:00,26,51,37,50
14-03-2023 13:30,14-03-2023,13:30:00,27,53,39,50
14-03-2023 14:00,14-03-2023,14:00:00,28,55,40,50
14-03-2023 14:30,14-03-2023,14:30:00,28,57,41,50
14-03-2023 15:00,14-03-2023,15:00:00,29,59,43,50
14-03-2023 15:30,14-03-2023,15:30:00,30,61,44,50
14-03-2023 16:00,14-03-2023,16:00:00,31,63,45,50
14-03-2023 16:30,14-03-2023,16:30:00,32,64,46,50
14-03-2023 17:00,14-03-2023,17:00:00,33,66,47,50
14-03-2023 17:30,14-03-2023,17:30:00,33,67,48,50
14-03-2023 18:00,14-03-2023,18:00:00,34,68,49,50
14-03-2023 18:30,14-03-2023,18:30:00,34,69,49,50
14-03-2023 19:00,14-03-2023,19:00:00,35,69,50,50
14-03-2023 19:30,14-03-2023,19:30:00,35,70,50,50
14-03-2023 20:00,14-03-2023,20:00:00,35,70,50,50
14-03-2023 20:30,14-03-2023,20:30:00,35,70,50,50
14-03-2023 21:00,14-03-2023,21:00:00,35,69,50,50
14-03-2023 21:30,14-03-2023,21:30:00,34,69,49,50
14-03-2023 22:00,14-03-2023,22:00:00,34,68,49,50
14-03-2023 22:30,14-03-2023,22:30:00,33,67,48,50
14-03-2023 23:00,14-03-2023,23:00:00,33,66,47,50
14-03-2023 23:30,14-03-2023,23:30:00,32,64,46,50
15-03-2023 00:00,15-03-2023,00:00:00,31,63,45,50
15-03-2023 00:30,15-03-2023,00:30:00,30,61,44,50
15-03-2023 01:00,15-03-2023,01:00:00,29,59,43,50
15-03-2023 01:30,15-03-2023,01:30:00,28,57,41,50
15-03-2023 02:00,15-03-2023,02:00:00,28,55,40,50
15-03-2023 02:30,15-03-2023,02:30:00,27,53,39,50
15-03-2023 03:00,15-03-2023,03:00:00,26,51,37,50
15-03-2023 03:30,15-03-2023,03:30:00,25,49,36,50
15-03-2023 04:00,15-03-2023,04:00:00,24,48,35,50
15-03-2023 04:30,15-03-2023,04:30:00,23,46,34,50
15-03-2023 05:00,15-03-2023,05:00:00,22,44,33,50
15-03-2023 05:30,15-03-2023,05:30:00,22,43,32,50
15-03-2023 06:00,15-03-2023,06:00:00,21,42,31,50
15-03-2023 06:30,15-03-2023,06:30:00,21,41,31,50
15-03-2023 07:00,15-03-2023,07:00:00,20,41,30,50
15-03-2023 07:30,15-03-2023,07:30:00,20,40,30,50
15-03-2023 08:00,15-03-2023,08:00:00,20,40,30,50
15-03-2023 08:30,15-03-2023,08:30:00,20,40,30,50
15-03-2023 09:00,15-03-2023,09:00:00,20,41,30,50
15-03-2023 09:30,15-03-2023,09:30:00,21,41,31,50
15-03-2023 10:00,15-03-2023,10:00:00,21,42,31,50
15-03-2023 10:30,15-03-2023,10:30:00,22,43,32,50
15-03-2023 11:00,15-03-2023,11:00:00,22,44,33,50
15-03-2023 11:30,15-03-2023,11:30:00,23,46,34,50
15-03-2023 12:00,15-03-2023,12:00:00,24,48,35,50
15-03-2023 12:30,15-03-2023,12:30:00,25,49,36,50
15-03-2023 13:00,15-03-2023,13:00:00,26,51,37,50
15-03-2023 13:30,15-03-2023,13:30:00,27,53,39,50
15-03-2023 14:00,15-03-2023,14:00:00,28,55,40,50
15-03-2023 14:30,15-03-2023,14:30:00,28,57,41,50
15-03-2023 15:00,15-03-2023,15:00:00,29,59,43,50
15-03-2023 15:30,15-03-2023,15:30:00,30,61,44,50
15-03-2023 16:00,15-03-2023,16:00:00,31,63,45,50
15-03-2023 16:30,15-03-2023,16:30:00,32,64,46,50
15-03-2023 17:00,15-03-2023,17:00:00,33,66,47,50
15-03-2023 17:30,15-03-2023,17:30:00,33,67,48,50
15-03-2023 18:00,15-03-2023,18:00:00,34,68,49,50
15-03-2023 18:30,15-03-2023,18:30:00,34,69,49,50
15-03-2023 19:00,15-03-2023,19:00:00,35,69,50,50
15-03-2023 19:30,15-03-2023,19:30:00,35,70,50,50
15-03-2023 20:00,15-03-2023,20:00:00,35,70,50,50
15-03-2023 20:30,15-03-2023,20:30:00,35,70,50,50
15-03-2023 21:00,15-03-2023,21:00:00,35,69,50,50
15-03-2023 21:30,15-03-2023,21:30:00,34,69,49,50
15-03-2023 22:00,15-03-2023,22:00:00,34,68,49,50
15-03-2023 22:30,15-03-2023,22:30:00,33,67,48,50
15-03-2023 23:00,15-03-2023,23:00:00,33,66,47,50
15-03-2023 23:30,15-03-2023,23:30:00,32,64,46,50
16-03-2023 00:00,16-03-2023,00:00:00,31,63,45,50
16-03-2023 00:30,16-03-2023,00:30:00,30,61,44,50
16-03-2023 01:00,16-03-2023,01:00:00,29,59,43,50
16-03-2023 01:30,16-03-2023,01:30:00,28,57,41,50
16-03-2023 02:00,16-03-2023,02:00:00,28,55,40,50
16-03-2023 02:30,16-03-2023,02:30:00,27,53,39,50
16-03-2023 03:00,16-03-2023,03:00:00,26,51,37,50
16-03-2023 03:30,16-03-2023,03:30:00,25,49,36,50
16-03-2023 04:00,16-03-2023,04:00:00,24,48,35,50
16-03-2023 04:30,16-03-2023,04:30:00,23,46,34,50
16-03-2023 05:00,16-03-2023,05:00:00,22,44,33,50
16-03-2023 05:30,16-03-2023,05:30:00,22,43,32,50
16-03-2023 06:00,16-03-2023,06:00:00,21,42,31,50
16-03-2023 06:30,16-03-2023,06:30:00,21,41,31,50
16-03-2023 07:00,16-03-2023,07:00:00,20,41,30,50
16-03-2023 07:30,16-03-2023,07:30:00,20,40,30,50
16-03-2023 08:00,16-03-2023,08:00:00,20,40,30,50
16-03-2023 08:30,16-03-2023,08:30:00,20,40,30,50
16-03-2023 09:00,16-03-2023,09:00:00,20,41,30,50
16-03-2023 09:30,16-03-2023,09:30:00,21,41,31,50
16-03-2023 10:00,16-03-2023,10:00:00,21,42,31,50
16-03-2023 10:30,16-03-2023,10:30:00,22,43,32,50
16-03-2023 11:00,16-03-2023,11:00:00,22,44,33,50
16-03-2023 11:30,16-03-2023,11:30:00,23,46,34,50
16-03-2023 12:00,16-03-2023,12:00:00,24,48,35,50
16-03-2023 12:30,16-03-2023,12:30:00,25,49,36,50
16-03-2023 13:00,16-03-2023,13:00:00,26,51,37,50
16-03-2023 13:30,16-03-2023,13:30:00,27,53,39,50
16-03-2023 14:00,16-03-2023,14:00:00,28,55,40,50
16-03-2023 14:30,16-03-2023,14:30:00,28,57,41,50
16-03-2023 15:00,16-03-2023,15:00:00,29,59,43,50
16-03-2023 15:30,16-03-2023,15:30:00,30,61,44,50
16-03-2023 16:00,16-03-2023,16:00:00,31,63,45,50
16-03-2023 16:30,16-03-2023,16:30:00,32,64,46,50
16-03-2023 17:00,16-03-2023,17:00:00,33,66,47,50
16-03-2023 17:30,16-03-2023,17:30:00,33,67,48,50
16-03-2023 18:00,16-03-2023,18:00:00,34,68,49,50
16-03-2023 18:30,16-03-2023,18:30:00,34,69,49,50
16-03-2023 19:00,16-03-2023,19:00:00,35,69,50,50
16-03-2023 19:30,16-03-2023,19:30:00,35,70,50,50
16-03-2023 20:00,16-03-2023,20:00:00,35,70,50,50
16-03-2023 20:30,16-03-2023,20:30:00,35,70,50,50
16-03-2023 21:00,16-03-2023,21:00:00,35,69,50,50
16-03-2023 21:30,16-03-2023,21:30:00,34,69,49,50
16-03-2023 22:00,16-03-2023,22:00:00,34,68,49,50
16-03-2023 22:30,16-03-2023,22:30:00,33,67,48,50
16-03-2023 23:00,16-03-2023,23:00:00,33,66,47,50
16-03-2023 23:30,16-03-2023,23:30:00,32,64,46,50
17-03-2023 00:00,17-03-2023,00:00:00,31,63,45,50
17-03-2023 00:30,17-03-2023,00:30:00,30,61,44,50
17-03-2023 01:00,17-03-2023,01:00:00,29,59,43,50
17-03-2023 01:30,17-03-2023,01:30:00,28,57,41,50
17-03-2023 02:00,17-03-2023,02:00:00,28,55,40,50
17-03-2023 02:30,17-03-2023,02:30:00,27,53,39,50
17-03-2023 03:00,17-03-2023,03:00:00,26,51,37,50
17-03-2023 03:30,17-03-2023,03:30:00,25,49,36,50
17-03-2023 04:00,17-03-2023,04:00:00,24,48,35,50
17-03-2023 04:30,17-03-2023,04:30:00,23,46,34,50
17-03-2023 05:00,17-03-2023,05:00:00,22,44,33,50
17-03-2023 05:30,17-03-2023,05:30:00,22,43,32,50
17-03-2023 06:00,17-03-2023,06:00:00,21,42,31,50
17-03-2023 06:30,17-03-2023,06:30:00,21,41,31,50
17-03-2023 07:00,17-03-2023,07:00:00,20,41,30,50
17-03-2023 07:30,17-03-2023,07:30:00,20,40,30,50
17-03-2023 08:00,17-03-2023,08:00:00,20,40,30,50
17-03-2023 08:30,17-03-2023,08:30:00,20,40,30,50
17-03-2023 09:00,17-03-2023,09:00:00,20,41,30,50
17-03-2023 09:30,17-03-2023,09:30:00,21,41,31,50
17-03-2023 10:00,17-03-2023,10:00:00,21,42,31,50
17-03-2023 10:30,17-03-2023,10:30:00,22,43,32,50
17-03-2023 11:00,17-03-2023,11:00:00,22,44,33,50
17-03-2023 11:30,17-03-2023,11:30:00,23,46,34,50
17-03-2023 12:00,17-03-2023,12:00:00,24,48,35,50
17-03-2023 12:30,17-03-2023,12:30:00,25,49,36,50
17-03-2023 13:00,17-03-2023,13:00:00,26,51,37,50
17-03-2023 13:30,17-03-2023,13:30:00,27,53,39,50
17-03-2023 14:00,17-03-2023,14:00:00,28,55,40,50
17-03-2023 14:30,17-03-2023,14:30:00,28,57,41,50
17-03-2023 15:00,17-03-2023,15:00:00,29,59,43,50
17-03-2023 15:30,17-03-2023,15:30:00,30,61,44,50
17-03-2023 16:00,17-03-2023,16:00:00,31,63,45,50
17-03-2023 16:30,17-03-2023,16:30:00,32,64,46,50
17-03-2023 17:00,17-03-2023,17:00:00,33,66,47,50
17-03-2023 17:30,17-03-2023,17:30:00,33,67,48,50
17-03-2023 18:00,17-03-2023,18:00:00,34,68,49,50
17-03-2023 18:30,17-03-2023,18:30:00,34,69,49,50
17-03-2023 19:00,17-03-2023,19:00:00,35,69,50,50
17-03-2023 19:30,17-03-2023,19:30:00,35,70,50,50
17-03-2023 20:00,17-03-2023,20:00:00,35,70,50,50
17-03-2023 20:30,17-03-2023,20:30:00,35,70,50,50
17-03-2023 21:00,17-03-2023,21:00:00,35,69,50,50
17-03-2023 21:30,17-03-2023,21:30:00,34,69,49,50
17-03-2023 22:00,17-03-2023,22:00:00,34,68,49,50
17-03-2023 22:30,17-03-2023,22:30:00,33,67,48,50
17-03-2023 23:00,17-03-2023,23:00:00,33,66,47,50
17-03-2023 23:30,17-03-2023,23:30:00,32,64,46,50
18-03-2023 00:00,18-03-2023,00:00:00,31,63,45,50
18-03-2023 00:30,18-03-2023,00:30:00,30,61,44,50
18-03-2023 01:00,18-03-2023,01:00:00,29,59,43,50
18-03-2023 01:30,18-03-2023,01:30:00,28,57,41,50
18-03-2023 02:00,18-03-2023,02:00:00,28,55,40,50
18-03-2023 02:30,18-03-2023,02:30:00,27,53,39,50
18-03-2023 03:00,18-03-2023,03:00:00,26,51,37,50
18-03-2023 03:30,18-03-2023,03:30:00,25,49,36,50
18-03-2023 04:00,18-03-2023,04:00:00,24,48,35,50
18-03-2023 04:30,18-03-2023,04:30:00,23,46,34,50
18-03-2023 05:00,18-03-2023,05:00:00,22,44,33,50
18-03-2023 05:30,18-03-2023,05:30:00,22,43,32,50
18-03-2023 06:00,18-03-2023,06:00:00,21,42,31,50
18-03-2023 06:30,18-03-2023,06:30:00,21,41,31,50
18-03-2023 07:00,18-03-2023,07:00:00,20,41,30,50
18-03-2023 07:30,18-03-2023,07:30:00,20,40,30,50
18-03-2023 08:00,18-03-2023,08:00:00,20,40,30,50
18-03-2023 08:30,18-03-2023,08:30:00,20,40,30,50
18-03-2023 09:00,18-03-2023,09:00:00,20,41,30,50
18-03-2023 09:30,18-03-2023,09:30:00,21,41,31,50
18-03-2023 10:00,18-03-2023,10:00:00,21,42,31,50
18-03-2023 10:30,18-03-2023,10:30:00,22,43,32,50
18-03-2023 11:00,18-03-2023,11:00:00,22,44,33,50
18-03-2023 11:30,18-03-2023,11:30:00,23,46,34,50
18-03-2023 12:00,18-03-2023,12:00:00,24,48,35,50
18-03-2023 12:30,18-03-2023,12:30:00,25,49,36,50
18-03-2023 13:00,18-03-2023,13:00:00,26,51,37,50
18-03-2023 13:30,18-03-2023,13:30:00,27,53,39,50
18-03-2023 14:00,18-03-2023,14:00:00,28,55,40,50
18-03-2023 14:30,18-03-2023,14:30:00,28,57,41,50
18-03-2023 15:00,18-03-2023,15:00:00,29,59,43,50
18-03-2023 15:30,18-03-2023,15:30:00,30,61,44,50
18-03-2023 16:00,18-03-2023,16:00:00,31,63,45,50
18-03-2023 16:30,18-03-2023,16:30:00,32,64,46,50
18-03-2023 17:00,18-03-2023,17:00:00,33,66,47,50
18-03-2023 17:30,18-03-2023,17:30:00,33,67,48,50
18-03-2023 18:00,18-03-2023,18:00:00,34,68,49,50
18-03-2023 18:30,18-03-2023,18:30:00,34,69,49,50
18-03-2023 19:00,18-03-2023,19:00:00,35,69,50,50
18-03-2023 19:30,18-03-2023,19:30:00,35,70,50,50
18-03-2023 20:00,18-03-2023,20:00:00,35,70,50,50
18-03-2023 20:30,18-03-2023,20:30:00,35,70,50,50
18-03-2023 21:00,18-03-2023,21:00:00,35,69,50,50
18-03-2023 21:30,18-03-2023,21:30:00,34,69,49,50
18-03-2023 22:00,18-03-2023,22:00:00,34,68,49,50
18-03-2023 22:30,18-03-2023,22:30:00,33,67,48,50
18-03-2023 23:00,18-03-2023,23:00:00,33,66,47,50
18-03-2023 23:30,18-03-2023,23:30:00,32,64,46,50
19-03-2023 00:00,19-03-2023,00:00:00,31,63,45,50
19-03-2023 00:30,19-03-2023,00:30:00,30,61,44,50
19-03-2023 01:00,19-03-2023,01:00:00,29,59,43,50
19-03-2023 01:30,19-03-2023,01:30:00,28,57,41,50
19-03-2023 02:00,19-03-2023,02:00:00,28,55,40,50
19-03-2023 02:30,19-03-2023,02:30:00,27,53,39,50
19-03-2023 03:00,19-03-2023,03:00:00,26,51,37,50
19-03-2023 03:30,19-03-2023,03:30:00,25,49,36,50
19-03-2023 04:00,19-03-2023,04:00:00,24,48,35,50
19-03-2023 04:30,19-03-2023,04:30:00,23,46,34,50
19-03-2023 05:00,19-03-2023,05:00:00,22,44,33,50
19-03-2023 05:30,19-03-2023,05:30:00,22,43,32,50
19-03-2023 06:00,19-03-2023,06:00:00,21,42,31,50
19-03-2023 06:30,19-03-2023,06:30:00,21,41,31,50
19-03-2023 07:00,19-03-2023,07:00:00,20,41,30,50
19-03-2023 07:30,19-03-2023,07:30:00,20,40,30,50
19-03-2023 08:00,19-03-2023,08:00:00,20,40,30,50
19-03-2023 08:30,19-03-2023,08:30:00,20,40,30,50
19-03-2023 09:00,19-03-2023,09:00:00,20,41,30,50
19-03-2023 09:30,19-03-2023,09:30:00,21,41,31,50
19-03-2023 10:00,19-03-2023,10:00:00,21,42,31,50
19-03-2023 10:30,19-03-2023,10:30:00,22,43,32,50
19-03-2023 11:00,19-03-2023,11:00:00,22,44,33,50
19-03-2023 11:30,19-03-2023,11:30:00,23,46,34,50
19-03-2023 12:00,19-03-2023,12:00:00,24,48,35,50
19-03-2023 12:30,19-03-2023,12:30:00,25,49,36,50
19-03-2023 13:00,19-03-2023,13:00:00,26,51,37,50
19-03-2023 13:30,19-03-2023,13:30:00,27,53,39,50
19-03-2023 14:00,19-03-2023,14:00:00,28,55,40,50
19-03-2023 14:30,19-03-2023,14:30:00,28,57,41,50
19-03-2023 15:00,19-03-2023,15:00:00,29,59,43,50
19-03-2023 15:30,19-03-2023,15:30:00,30,61,44,50
19-03-2023 16:00,19-03-2023,16:00:00,31,63,45,50
19-03-2023 16:30,19-03-2023,16:30:00,32,64,46,50
19-03-2023 17:00,19-03-2023,17:00:00,33,66,47,50
19-03-2023 17:30,19-03-2023,17:30:00,33,67,48,50
19-03-2023 18:00,19-03-2023,18:00:00,34,68,49,50
19-03-2023 18:30,19-03-2023,18:30:00,34,69,49,50
19-03-2023 19:00,19-03-2023,19:00:00,35,69,50,50
19-03-2023 19:30,19-03-2023,19:30:00,35,70,50,50
19-03-2023 20:00,19-03-2023,20:00:00,35,70,50,50
19-03-2023 20:30,19-03-2023,20:30:00,35,70,50,50
19-03-2023 21:00,19-03-2023,21:00:00,35,69,50,50
19-03-2023 21:30,19-03-2023,21:30:00,34,69,49,50
19-03-2023 22:00,19-03-2023,22:00:00,34,68,49,50
19-03-2023 22:30,19-03-2023,22:30:00,33,67,48,50
19-03-2023 23:00,19-03-2023,23:00:00,33,66,47,50
19-03-2023 23:30,19-03-2023,23:30:00,32,64,46,50
20-03-2023 00:00,20-03-2023,00:00:00,31,63,45,50
20-03-2023 00:30,20-03-2023,00:30:00,30,61,44,50
20-03-2023 01:00,20-03-2023,01:00:00,29,59,43,50
